location,continent,date,iso_code,tests_units,aged_65_older,aged_70_older,cardiovasc_death_rate,Deathp100K,diabetes_prevalence,extreme_poverty,female_smokers,gdp_per_capita,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,male_smokers,median_age,Mortality Rate,new_cases,new_cases_per_million,new_deaths,new_deaths_per_million,new_tests,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,Number of Records,population,population_density,positive_rate,stringency_index,tests_per_case,total_cases,total_cases_per_million,total_deaths,total_deaths_per_million,total_tests,total_tests_per_thousand,Waterfall
Colombia,South America,15/05/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,1.031781139,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.857457752,680,13.364,16,0.314,6062,0.119,6196,0.122,1,50882884,44.223,0.096,87.04,10.441,13610,267.477,525,10.318,183112,3.599,-525
Colombia,South America,16/05/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,1.073052384,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.840742825,606,11.91,21,0.413,7002,0.138,6457,0.127,1,50882884,44.223,0.092,87.04,10.852,14216,279.387,546,10.731,190114,3.736,-546
Colombia,South America,17/05/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,1.104497143,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.761965326,723,14.209,16,0.314,6303,0.124,6432,0.126,1,50882884,44.223,0.099,87.04,10.131,14939,293.596,562,11.045,196417,3.86,-562
Colombia,South America,18/05/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,1.128080712,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.685629896,635,12.48,12,0.236,5391,0.106,6125,0.12,1,50882884,44.223,0.105,87.04,9.505,15574,306.075,574,11.281,201808,3.966,-574
Colombia,South America,19/05/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,1.163456065,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.633016263,721,14.17,18,0.354,6238,0.123,6044,0.119,1,50882884,44.223,0.111,87.04,9.036,16295,320.245,592,11.635,208046,4.089,-592
Colombia,South America,20/05/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,1.204727311,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.619722468,640,12.578,21,0.413,6490,0.128,6105,0.12,1,50882884,44.223,0.109,87.04,9.165,16935,332.823,613,12.047,214536,4.216,-613
Colombia,South America,21/05/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,1.238137367,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.561938147,752,14.779,17,0.334,7674,0.151,6451,0.127,1,50882884,44.223,0.105,87.04,9.493,17687,347.602,630,12.381,222210,4.367,-630
Colombia,South America,22/05/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,1.281373910,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.557010366,643,12.637,22,0.432,13738,0.27,7548,0.148,1,50882884,44.223,0.089,87.04,11.194,18330,360.239,652,12.814,235948,4.637,-652
Colombia,South America,23/05/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,1.340332832,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.564894674,801,15.742,30,0.59,7171,0.141,7572,0.149,1,50882884,44.223,0.093,87.04,10.784,19131,375.981,682,13.403,243119,4.778,-682
Colombia,South America,24/05/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,1.385534672,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.494077415,1046,20.557,23,0.452,9623,0.189,8046,0.158,1,50882884,44.223,0.093,87.04,10.753,20177,396.538,705,13.855,252742,4.967,-705
Colombia,South America,25/05/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,1.428771215,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.433293979,998,19.614,22,0.432,8070,0.159,8429,0.166,1,50882884,44.223,0.095,87.04,10.534,21175,416.152,727,14.288,260812,5.126,-727
Colombia,South America,26/05/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,1.473973055,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.412037669,806,15.84,23,0.452,10306,0.203,9010,0.177,1,50882884,44.223,0.09,87.04,11.092,21981,431.992,750,14.74,271118,5.328,-750
Colombia,South America,27/05/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,1.525070788,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.373473025,1022,20.085,26,0.511,12366,0.243,9850,0.194,1,50882884,44.223,0.088,87.04,11.363,23003,452.077,776,15.251,283484,5.571,-776
Colombia,South America,28/05/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,1.578133818,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.331397278,1101,21.638,27,0.531,12130,0.238,10486,0.206,1,50882884,44.223,0.087,87.04,11.439,24104,473.715,803,15.781,295614,5.81,-803
Colombia,South America,29/05/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,1.615474469,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.240558228,1262,24.802,19,0.373,10797,0.212,10066,0.198,1,50882884,44.223,0.1,87.04,10.014,25366,498.517,822,16.155,306411,6.022,-822
Colombia,South America,30/05/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,1.676398688,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.196193046,1322,25.981,31,0.609,13368,0.263,10951,0.215,1,50882884,44.223,0.099,87.04,10.144,26688,524.499,853,16.764,319779,6.285,-853
Colombia,South America,31/05/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,1.749114692,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.152004533,1548,30.423,37,0.727,12038,0.237,11296,0.222,1,50882884,44.223,0.102,87.04,9.812,28236,554.921,890,17.491,331817,6.521,-890
Colombia,South America,01/06/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,1.845414265,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.195725419,1147,22.542,49,0.963,9325,0.183,11476,0.226,1,50882884,44.223,0.102,87.04,9.787,29383,577.463,939,18.454,341142,6.704,-939
Colombia,South America,02/06/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,1.904373188,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.177778507,1110,21.815,30,0.59,9071,0.178,11299,0.222,1,50882884,44.223,0.108,87.04,9.292,30493,599.278,969,19.044,350213,6.883,-969
Colombia,South America,03/06/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,1.982985084,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.169666698,1340,26.335,40,0.786,12219,0.24,11278,0.222,1,50882884,44.223,0.112,87.04,8.941,31833,625.613,1009,19.83,362432,7.123,-1009
Colombia,South America,04/06/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,2.053735791,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.133057504,1521,29.892,36,0.708,12160,0.239,11283,0.222,1,50882884,44.223,0.117,87.04,8.538,33354,655.505,1045,20.537,374592,7.362,-1045
Colombia,South America,05/06/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,2.136278282,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.095102506,1766,34.707,42,0.825,12346,0.243,11504,0.226,1,50882884,44.223,0.121,87.04,8.256,35120,690.212,1087,21.363,386938,7.604,-1087
Colombia,South America,06/06/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,2.250265531,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.125426505,1515,29.774,58,1.14,12567,0.247,11389,0.224,1,50882884,44.223,0.125,87.04,8.015,36635,719.987,1145,22.503,399505,7.851,-1145
Colombia,South America,07/06/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,2.368183376,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.168801115,1392,27.357,60,1.179,11214,0.22,11272,0.222,1,50882884,44.223,0.124,87.04,8.059,38027,747.344,1205,23.682,410719,8.072,-1205
Colombia,South America,08/06/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,2.474309436,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.208787848,1209,23.76,54,1.061,11004,0.216,11512,0.226,1,50882884,44.223,0.122,87.04,8.179,39236,771.104,1259,24.743,421723,8.288,-1259
Colombia,South America,09/06/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,2.570609009,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.212259633,1483,29.145,49,0.963,11147,0.219,11808,0.232,1,50882884,44.223,0.124,87.04,8.083,40719,800.249,1308,25.706,432870,8.507,-1308
Colombia,South America,10/06/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,2.696388043,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.260611246,1359,26.708,64,1.258,12063,0.237,11786,0.232,1,50882884,44.223,0.124,87.04,8.053,42078,826.958,1372,26.964,444933,8.744,-1372
Colombia,South America,11/06/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,2.816271185,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.280527448,1604,31.523,61,1.199,13391,0.263,11962,0.235,1,50882884,44.223,0.123,87.04,8.107,43682,858.481,1433,28.163,458324,9.007,-1433
Colombia,South America,12/06/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,2.816271185,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.280527448,0,0,0,0,12027,0.236,11916,0.234,1,50882884,44.223,0.103,87.04,9.742,43682,858.481,1433,28.163,470351,9.244,-1433
Colombia,South America,13/06/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,3.036384494,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.297195783,3176,62.418,112,2.201,12481,0.245,11904,0.234,1,50882884,44.223,0.123,87.04,8.151,46858,920.899,1545,30.364,482832,9.489,-1545
Colombia,South America,14/06/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,3.128753472,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.265908998,1888,37.105,47,0.924,12192,0.24,12044,0.237,1,50882884,44.223,0.127,87.04,7.865,48746,958.004,1592,31.288,495024,9.729,-1592
Colombia,South America,15/06/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,3.276150778,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.272541667,2193,43.099,75,1.474,12564,0.247,12266,0.241,1,50882884,44.223,0.136,87.04,7.337,50939,1001.103,1667,32.762,507588,9.976,-1667
Colombia,South America,16/06/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,3.392103325,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.252737312,2124,41.743,59,1.16,12402,0.244,12446,0.245,1,50882884,44.223,0.142,87.04,7.058,53063,1042.846,1726,33.921,519990,10.219,-1726
Colombia,South America,17/06/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,3.539500631,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.278658681,1868,36.712,75,1.474,15230,0.299,12898,0.253,1,50882884,44.223,0.142,87.04,7.025,54931,1079.558,1801,35.395,535220,10.519,-1801
Colombia,South America,18/06/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,3.663314367,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.267538478,2115,41.566,63,1.238,15391,0.302,13184,0.259,1,50882884,44.223,0.145,87.04,6.906,57046,1121.124,1864,36.633,550611,10.821,-1864
Colombia,South America,19/06/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,3.832329944,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.238288191,3171,62.32,86,1.69,17713,0.348,13996,0.275,1,50882884,44.223,0.169,87.04,5.925,60217,1183.443,1950,38.323,568324,11.169,-1950
Colombia,South America,20/06/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,4.019033198,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.231873064,3059,60.118,95,1.867,17498,0.344,14713,0.289,1,50882884,44.223,0.159,87.04,6.273,63276,1243.562,2045,40.19,585822,11.513,-2045
Colombia,South America,21/06/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,4.178222288,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.239224171,2357,46.322,81,1.592,18451,0.363,15607,0.307,1,50882884,44.223,0.155,87.04,6.469,65633,1289.884,2126,41.782,604273,11.876,-2126
Colombia,South America,22/06/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,4.396370300,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.258462973,3019,59.332,111,2.181,16015,0.315,16100,0.316,1,50882884,44.223,0.157,87.04,6.363,68652,1349.216,2237,43.964,620288,12.191,-2237
Colombia,South America,23/06/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,4.539837011,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.245156849,2531,49.742,73,1.435,14323,0.281,16374,0.322,1,50882884,44.223,0.158,87.04,6.325,71183,1398.958,2310,45.398,634611,12.472,-2310
Colombia,South America,24/06/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,4.724574967,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.267547437,2389,46.951,94,1.847,16981,0.334,16625,0.327,1,50882884,44.223,0.16,87.04,6.243,73572,1445.909,2404,47.246,651592,12.806,-2404
Colombia,South America,25/06/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,4.895555842,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.230324329,3541,69.591,87,1.71,18501,0.364,17069,0.335,1,50882884,44.223,0.168,87.04,5.954,77113,1515.5,2491,48.956,670093,13.169,-2491
Colombia,South America,26/06/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,5.215899319,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.292844824,3486,68.51,163,3.203,18866,0.371,17234,0.339,1,50882884,44.223,0.169,87.04,5.919,80599,1584.01,2654,52.159,688959,13.54,-2654
Colombia,South America,27/06/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,5.524451012,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.328912153,3843,75.526,157,3.086,18729,0.368,17409,0.342,1,50882884,44.223,0.174,87.04,5.757,84442,1659.536,2811,55.245,707688,13.908,-2811
Colombia,South America,28/06/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,5.776009080,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.317492748,4149,81.54,128,2.516,18140,0.357,17365,0.341,1,50882884,44.223,0.189,87.04,5.295,88591,1741.077,2939,57.76,725828,14.265,-2939
Colombia,South America,29/06/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,6.104213747,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.384585209,3178,62.457,167,3.282,17609,0.346,17593,0.346,1,50882884,44.223,0.188,87.04,5.327,91769,1803.534,3106,61.042,743437,14.611,-3106
Colombia,South America,30/06/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,6.334153544,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.391096662,3274,64.344,117,2.299,17282,0.34,18015,0.354,1,50882884,44.223,0.189,87.04,5.285,95043,1867.878,3223,63.342,760719,14.95,-3223
Colombia,South America,01/07/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,6.552301556,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.407395295,2803,55.087,111,2.181,18054,0.355,18169,0.357,1,50882884,44.223,0.191,87.04,5.239,97846,1922.965,3334,65.523,778773,15.305,-3334
Colombia,South America,02/07/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,6.819582003,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.401660638,4163,81.815,136,2.673,19335,0.38,18288,0.359,1,50882884,44.223,0.194,87.04,5.142,102009,2004.78,3470,68.196,798108,15.685,-3470
Colombia,South America,03/07/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,7.155647860,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.431344831,4101,80.597,171,3.361,20595,0.405,18535,0.364,1,50882884,44.223,0.197,87.04,5.086,106110,2085.377,3641,71.556,818703,16.09,-3641
Colombia,South America,04/07/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,7.422928307,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.449157573,3395,66.722,136,2.673,21028,0.413,18863,0.371,1,50882884,44.223,0.19,87.04,5.268,109505,2152.099,3777,74.229,839731,16.503,-3777
Colombia,South America,05/07/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,7.747202379,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.476527706,3884,76.332,165,3.243,21000,0.413,19272,0.379,1,50882884,44.223,0.184,87.04,5.44,113389,2228.431,3942,77.472,860731,16.916,-3942
Colombia,South America,06/07/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,7.986968663,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.470241653,3721,73.129,122,2.398,20459,0.402,19679,0.387,1,50882884,44.223,0.184,87.04,5.436,117110,2301.56,4064,79.87,881190,17.318,-4064
Colombia,South America,07/07/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,8.273902085,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.500137179,3171,62.32,146,2.869,21115,0.415,20227,0.398,1,50882884,44.223,0.178,87.04,5.61,120281,2363.879,4210,82.739,902305,17.733,-4210
Colombia,South America,08/07/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,8.566731398,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.501373560,4213,82.798,149,2.928,21409,0.421,20706,0.407,1,50882884,44.223,0.184,87.04,5.439,124494,2446.677,4359,85.667,923714,18.154,-4359
Colombia,South America,09/07/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,8.896901363,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.519177848,4144,81.442,168,3.302,21526,0.423,21019,0.413,1,50882884,44.223,0.181,87.04,5.525,128638,2528.119,4527,88.969,945240,18.577,-4527
Colombia,South America,10/07/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,9.264411978,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.518619423,5335,104.849,187,3.675,23225,0.456,21395,0.42,1,50882884,44.223,0.186,87.04,5.375,133973,2632.968,4714,92.644,968465,19.033,-4714
Colombia,South America,11/07/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,9.679089731,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.498465648,6803,133.699,211,4.147,37628,0.74,23766,0.467,1,50882884,44.223,0.188,87.04,5.32,140776,2766.667,4925,96.791,1006093,19.773,-4925
Colombia,South America,12/07/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,10.060357428,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.521553088,4586,90.129,194,3.813,25137,0.494,24357,0.479,1,50882884,44.223,0.188,87.04,5.333,145362,2856.796,5119,100.604,1031230,20.267,-5119
Colombia,South America,13/07/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,10.429833340,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.527534980,5083,99.896,188,3.695,25584,0.503,25089,0.493,1,50882884,44.223,0.19,87.04,5.268,150445,2956.692,5307,104.298,1056814,20.77,-5307
Colombia,South America,14/07/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,10.720697357,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.536994171,3782,74.328,148,2.909,25601,0.503,25730,0.506,1,50882884,44.223,0.188,87.04,5.306,154227,3031.019,5455,107.207,1082415,21.273,-5455
Colombia,South America,15/07/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,11.054797916,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.517867641,5671,111.452,170,3.341,25733,0.506,26348,0.518,1,50882884,44.223,0.192,87.04,5.209,159898,3142.471,5625,110.548,1108148,21.778,-5625
Colombia,South America,16/07/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,11.426239126,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.520030999,5271,103.591,189,3.714,25359,0.498,26895,0.529,1,50882884,44.223,0.194,87.04,5.154,165169,3246.062,5814,114.262,1133507,22.277,-5814
Colombia,South America,17/07/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,11.848778068,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.480826299,8037,157.951,215,4.225,26055,0.512,27300,0.537,1,50882884,44.223,0.205,87.04,4.871,173206,3404.013,6029,118.488,1159562,22.789,-6029
Colombia,South America,18/07/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,12.357790097,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.452289448,8934,175.58,259,5.09,26422,0.519,25699,0.505,1,50882884,44.223,0.23,87.04,4.349,182140,3579.593,6288,123.578,1185984,23.308,-6288
Colombia,South America,19/07/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,12.805877906,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.416885160,8560,168.229,228,4.481,24079,0.473,25548,0.502,1,50882884,44.223,0.254,87.04,3.945,190700,3747.822,6516,128.059,1210063,23.781,-6516
Colombia,South America,20/07/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,13.238243335,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.414470950,6578,129.277,220,4.324,26473,0.52,25675,0.505,1,50882884,44.223,0.261,87.04,3.838,197278,3877.099,6736,132.382,1236536,24.302,-6736
Colombia,South America,21/07/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,13.617545735,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.396485380,6727,132.206,193,3.793,27164,0.534,25898,0.509,1,50882884,44.223,0.275,87.04,3.642,204005,4009.305,6929,136.175,1263700,24.835,-6929
Colombia,South America,22/07/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,14.083321221,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.395597001,7033,138.219,237,4.658,28801,0.566,26336,0.518,1,50882884,44.223,0.277,87.04,3.605,211038,4147.524,7166,140.833,1292501,25.401,-7166
Colombia,South America,23/07/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,14.490137784,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.375482997,7390,145.235,207,4.068,28434,0.559,26775,0.526,1,50882884,44.223,0.284,87.04,3.519,218428,4292.76,7373,144.901,1320935,25.96,-7373
Colombia,South America,24/07/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,15.109206467,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.396164737,7945,156.143,315,6.191,28567,0.561,27134,0.533,1,50882884,44.223,0.28,87.04,3.572,226373,4448.903,7688,151.092,1349502,26.522,-7688
Colombia,South America,25/07/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,15.673246823,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.414817955,7168,140.873,287,5.64,29541,0.581,27580,0.542,1,50882884,44.223,0.266,87.04,3.756,233541,4589.775,7975,156.732,1379043,27.102,-7975
Colombia,South America,26/07/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,16.251044261,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.434041405,7254,142.563,294,5.778,30081,0.591,28437,0.559,1,50882884,44.223,0.252,87.04,3.974,240795,4732.338,8269,162.51,1409124,27.693,-8269
Colombia,South America,27/07/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,16.754160397,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.424024806,8181,160.781,256,5.031,30312,0.596,28986,0.57,1,50882884,44.223,0.255,87.04,3.925,248976,4893.119,8525,167.542,1439436,28.289,-8525
Colombia,South America,28/07/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,17.249415344,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.413833474,8125,159.68,252,4.953,31177,0.613,29559,0.581,1,50882884,44.223,0.257,87.04,3.897,257101,5052.799,8777,172.494,1470613,28.902,-8777
Colombia,South America,29/07/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,17.833108674,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.393608467,10284,202.111,297,5.837,32196,0.633,30044,0.59,1,50882884,44.223,0.268,87.04,3.732,267385,5254.91,9074,178.331,1502809,29.535,-9074
Colombia,South America,30/07/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,18.579921688,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.424679865,8670,170.391,380,7.468,34880,0.685,30965,0.609,1,50882884,44.223,0.266,87.04,3.761,276055,5425.302,9454,185.799,1537689,30.22,-9454
Colombia,South America,31/07/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,19.279567565,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.429830082,9965,195.842,356,6.996,35990,0.707,32025,0.629,1,50882884,44.223,0.266,87.04,3.758,286020,5621.144,9810,192.796,1573679,30.927,-9810
Colombia,South America,01/08/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,19.859330301,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.419535173,9488,186.467,295,5.798,36050,0.708,32955,0.648,1,50882884,44.223,0.269,87.04,3.723,295508,5807.611,10105,198.593,1609729,31.636,-10105
Colombia,South America,02/08/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,20.301522217,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.373821367,10673,209.756,225,4.422,37666,0.74,34039,0.669,1,50882884,44.223,0.274,87.04,3.644,306181,6017.367,10330,203.015,1647395,32.376,-10330
Colombia,South America,03/08/2020 12:00:00 AM,COL,samples tested,7.646,4.312,124.24,20.930417388,7.44,4.5,4.7,13254.949,65.386,1.71,77.29,13.5,32.2,3.352736179,11470,225.42,320,6.289,38135,0.749,35156,0.691,1,50882884,44.223,0.279,87.04,3.583,317651,6242.787,10650,209.304,1685530,33.126,-10650
